Glottocode,LanguageName,Phoneme,affiliation
guer1243,AMUZGO,ʔ,Otomanguean
guer1243,AMUZGO,β,Otomanguean
ngas1240,ANGAS,a,Afro-Asiatic
ngas1240,ANGAS,aː,Afro-Asiatic
ngas1240,ANGAS,b,Afro-Asiatic
ngas1240,ANGAS,bʲ,Afro-Asiatic
ngas1240,ANGAS,ɓ,Afro-Asiatic
ngas1240,ANGAS,c,Afro-Asiatic
ngas1240,ANGAS,d,Afro-Asiatic
ngas1240,ANGAS,d̠ʒ,Afro-Asiatic
ngas1240,ANGAS,ɗ,Afro-Asiatic
ngas1240,ANGAS,e,Afro-Asiatic
ngas1240,ANGAS,ɛ,Afro-Asiatic
ngas1240,ANGAS,ɜi,Afro-Asiatic
ngas1240,ANGAS,f,Afro-Asiatic
ngas1240,ANGAS,ɡ,Afro-Asiatic
ngas1240,ANGAS,ɣ,Afro-Asiatic
ngas1240,ANGAS,h,Afro-Asiatic
ngas1240,ANGAS,iː,Afro-Asiatic
ngas1240,ANGAS,ɪ,Afro-Asiatic
ngas1240,ANGAS,ɨː,Afro-Asiatic
ngas1240,ANGAS,j,Afro-Asiatic
ngas1240,ANGAS,ɟ,Afro-Asiatic
ngas1240,ANGAS,ʄ,Afro-Asiatic
ngas1240,ANGAS,k,Afro-Asiatic
ngas1240,ANGAS,l,Afro-Asiatic
ngas1240,ANGAS,m,Afro-Asiatic
ngas1240,ANGAS,mʲ,Afro-Asiatic
ngas1240,ANGAS,n,Afro-Asiatic
ngas1240,ANGAS,ɲ,Afro-Asiatic
ngas1240,ANGAS,ŋ,Afro-Asiatic
ngas1240,ANGAS,o,Afro-Asiatic
ngas1240,ANGAS,p,Afro-Asiatic
ngas1240,ANGAS,pʲ,Afro-Asiatic
ngas1240,ANGAS,r,Afro-Asiatic
ngas1240,ANGAS,s,Afro-Asiatic
ngas1240,ANGAS,ʃ,Afro-Asiatic
ngas1240,ANGAS,t,Afro-Asiatic
ngas1240,ANGAS,t̠ʃ,Afro-Asiatic
ngas1240,ANGAS,u,Afro-Asiatic
ngas1240,ANGAS,uː,Afro-Asiatic
ngas1240,ANGAS,v,Afro-Asiatic
ngas1240,ANGAS,w,Afro-Asiatic
ngas1240,ANGAS,z,Afro-Asiatic
ngas1240,ANGAS,ʒ,Afro-Asiatic
ando1256,ANDOKE,a̟,Language isolate
ando1256,ANDOKE,ã̟,Language isolate
ando1256,ANDOKE,ɑ̃,Language isolate
ando1256,ANDOKE,ɒ,Language isolate
ando1256,ANDOKE,b,Language isolate
ando1256,ANDOKE,d̪,Language isolate
ando1256,ANDOKE,d̠ʒ,Language isolate
ando1256,ANDOKE,e̞,Language isolate
ando1256,ANDOKE,ẽ̞,Language isolate
ando1256,ANDOKE,ə,Language isolate
ando1256,ANDOKE,ə̃,Language isolate
ando1256,ANDOKE,ɜ,Language isolate
ando1256,ANDOKE,h,Language isolate
ando1256,ANDOKE,i,Language isolate
ando1256,ANDOKE,ĩ,Language isolate
ando1256,ANDOKE,ɨ,Language isolate
ando1256,ANDOKE,k,Language isolate
ando1256,ANDOKE,o̞,Language isolate
ando1256,ANDOKE,õ̞,Language isolate
ando1256,ANDOKE,p,Language isolate
ando1256,ANDOKE,ɸ,Language isolate
ando1256,ANDOKE,r̪,Language isolate
ando1256,ANDOKE,t̪,Language isolate
ando1256,ANDOKE,t̠ʃ,Language isolate
ando1256,ANDOKE,u,Language isolate
ando1256,ANDOKE,ʔ,Language isolate
anta1253,WESTERN DESERT,a,Australian
anta1253,WESTERN DESERT,i,Australian
anta1253,WESTERN DESERT,j,Australian
anta1253,WESTERN DESERT,k,Australian
anta1253,WESTERN DESERT,l,Australian
anta1253,WESTERN DESERT,l̠,Australian
anta1253,WESTERN DESERT,ɭ,Australian
anta1253,WESTERN DESERT,m,Australian
anta1253,WESTERN DESERT,n,Australian
anta1253,WESTERN DESERT,n̠,Australian
anta1253,WESTERN DESERT,ɳ,Australian
anta1253,WESTERN DESERT,ŋ,Australian
anta1253,WESTERN DESERT,p,Australian
anta1253,WESTERN DESERT,ɻ,Australian
anta1253,WESTERN DESERT,ɾ,Australian
anta1253,WESTERN DESERT,t,Australian
anta1253,WESTERN DESERT,t̠,Australian
anta1253,WESTERN DESERT,ʈ,Australian
anta1253,WESTERN DESERT,u,Australian
anta1253,WESTERN DESERT,w,Australian
apin1244,APINAYE,a,Jean
apin1244,APINAYE,ã,Jean
apin1244,APINAYE,e,Jean
apin1244,APINAYE,ɛ,Jean
apin1244,APINAYE,ɛ̃,Jean
apin1244,APINAYE,ɤ,Jean
apin1244,APINAYE,i,Jean
apin1244,APINAYE,ĩ,Jean
apin1244,APINAYE,k,Jean
apin1244,APINAYE,mb,Jean
apin1244,APINAYE,nd,Jean
apin1244,APINAYE,ɲɟ,Jean
apin1244,APINAYE,ŋɡ,Jean
apin1244,APINAYE,o,Jean
apin1244,APINAYE,õ,Jean
apin1244,APINAYE,ɔ,Jean
apin1244,APINAYE,p,Jean
apin1244,APINAYE,ɽ,Jean
apin1244,APINAYE,s̪|s,Jean
apin1244,APINAYE,t,Jean
apin1244,APINAYE,t̠ʃ,Jean
apin1244,APINAYE,u,Jean
apin1244,APINAYE,ũ,Jean
apin1244,APINAYE,ɯ,Jean
apin1244,APINAYE,ɯ̃,Jean
apin1244,APINAYE,v,Jean
apin1244,APINAYE,ʌ,Jean
apin1244,APINAYE,ʌ̃,Jean
apin1244,APINAYE,ʒ,Jean
apin1244,APINAYE,ʔ,Jean
apuc1241,ANDAMANESE,a,Andamanese
apuc1241,ANDAMANESE,æ,Andamanese
apuc1241,ANDAMANESE,b,Andamanese
apuc1241,ANDAMANESE,d̪|d,Andamanese
apuc1241,ANDAMANESE,d̠ʒ,Andamanese
apuc1241,ANDAMANESE,e̞,Andamanese
apuc1241,ANDAMANESE,ɛ,Andamanese
apuc1241,ANDAMANESE,ɡ,Andamanese
apuc1241,ANDAMANESE,i,Andamanese
apuc1241,ANDAMANESE,j,Andamanese
apuc1241,ANDAMANESE,k,Andamanese
apuc1241,ANDAMANESE,l̪|l,Andamanese
apuc1241,ANDAMANESE,m,Andamanese
apuc1241,ANDAMANESE,n̪|n,Andamanese
apuc1241,ANDAMANESE,ɲ,Andamanese
apuc1241,ANDAMANESE,ŋ,Andamanese
apuc1241,ANDAMANESE,o̞,Andamanese
apuc1241,ANDAMANESE,ɔ,Andamanese
apuc1241,ANDAMANESE,p,Andamanese
apuc1241,ANDAMANESE,ɹ̪|ɹ,Andamanese
apuc1241,ANDAMANESE,t̪|t,Andamanese
apuc1241,ANDAMANESE,t̠ʃ,Andamanese
apuc1241,ANDAMANESE,u,Andamanese
apuc1241,ANDAMANESE,w,Andamanese
arch1244,ARCHI,a,North Caucasian
arch1244,ARCHI,aˤ,North Caucasian
arch1244,ARCHI,b,North Caucasian
arch1244,ARCHI,d̪|d,North Caucasian
arch1244,ARCHI,d̪ʷ|dʷ,North Caucasian
arch1244,ARCHI,e̞,North Caucasian
arch1244,ARCHI,e̞ˤ,North Caucasian
arch1244,ARCHI,ɡ,North Caucasian
arch1244,ARCHI,ɡʷ,North Caucasian
arch1244,ARCHI,h,North Caucasian
arch1244,ARCHI,ħ,North Caucasian
arch1244,ARCHI,i,North Caucasian
arch1244,ARCHI,iˤ,North Caucasian
arch1244,ARCHI,j,North Caucasian
arch1244,ARCHI,kː,North Caucasian
arch1244,ARCHI,kʰ,North Caucasian
arch1244,ARCHI,kʷː,North Caucasian
arch1244,ARCHI,kʷʰ,North Caucasian
arch1244,ARCHI,kʷʼ,North Caucasian
arch1244,ARCHI,kʼ,North Caucasian
arch1244,ARCHI,l̪|l,North Caucasian
arch1244,ARCHI,ɬ̪|ɬ,North Caucasian
arch1244,ARCHI,ɬ̪ː|ɬː,North Caucasian
arch1244,ARCHI,ɬ̪ʷ|ɬʷ,North Caucasian
arch1244,ARCHI,ɬ̪ʷː|ɬʷː,North Caucasian
arch1244,ARCHI,ɮ̪|ɮ,North Caucasian
arch1244,ARCHI,m,North Caucasian
arch1244,ARCHI,n̪|n,North Caucasian
arch1244,ARCHI,o̞,North Caucasian
arch1244,ARCHI,o̞ˤ,North Caucasian
arch1244,ARCHI,pː,North Caucasian
arch1244,ARCHI,pʰ,North Caucasian
arch1244,ARCHI,pʼ,North Caucasian
arch1244,ARCHI,qχ,North Caucasian
arch1244,ARCHI,qχʷ,North Caucasian
arch1244,ARCHI,qχʷʼ,North Caucasian
arch1244,ARCHI,qχʷˤ,North Caucasian
arch1244,ARCHI,qχʷˤʼ,North Caucasian
arch1244,ARCHI,qχʼ,North Caucasian
arch1244,ARCHI,qχʼː,North Caucasian
arch1244,ARCHI,qχˤ,North Caucasian
arch1244,ARCHI,qχˤː,North Caucasian
arch1244,ARCHI,qχˤʼ,North Caucasian
arch1244,ARCHI,R̪|R,North Caucasian
arch1244,ARCHI,ʁ,North Caucasian
arch1244,ARCHI,ʁʷ,North Caucasian
arch1244,ARCHI,ʁʷˤ,North Caucasian
arch1244,ARCHI,ʁˤ,North Caucasian
arch1244,ARCHI,s̪|s,North Caucasian
arch1244,ARCHI,s̪ː|sː,North Caucasian
arch1244,ARCHI,s̪ʷ|sʷ,North Caucasian
arch1244,ARCHI,s̪ʷː|sʷː,North Caucasian
arch1244,ARCHI,ʃ,North Caucasian
arch1244,ARCHI,ʃː,North Caucasian
arch1244,ARCHI,ʃʷ,North Caucasian
arch1244,ARCHI,ʃʷː,North Caucasian
arch1244,ARCHI,t̪ː|tː,North Caucasian
arch1244,ARCHI,t̪ʰ|tʰ,North Caucasian
arch1244,ARCHI,t̪ɬ̪ʰ|tɬʰ,North Caucasian
arch1244,ARCHI,t̪ɬ̪ʷʰ|tɬʷʰ,North Caucasian
arch1244,ARCHI,t̪ɬ̪ʷʼ|tɬʷʼ,North Caucasian
arch1244,ARCHI,t̪ɬ̪ʼ|tɬʼ,North Caucasian
arch1244,ARCHI,t̪s̪ʰ|tsʰ,North Caucasian
arch1244,ARCHI,t̪s̪ʷʰ|tsʷʰ,North Caucasian
arch1244,ARCHI,t̪s̪ʷʼ|tsʷʼ,North Caucasian
arch1244,ARCHI,t̪s̪ʼ|tsʼ,North Caucasian
arch1244,ARCHI,t̪s̪ʼː|tsʼː,North Caucasian
arch1244,ARCHI,t̠ʃʰ,North Caucasian
arch1244,ARCHI,t̠ʃʷʰ,North Caucasian
arch1244,ARCHI,t̠ʃʷʼ,North Caucasian
arch1244,ARCHI,t̠ʃʼ,North Caucasian
arch1244,ARCHI,t̠ʃʼː,North Caucasian
arch1244,ARCHI,t̪ʷʰ|tʷʰ,North Caucasian
arch1244,ARCHI,t̪ʼ|tʼ,North Caucasian
arch1244,ARCHI,u,North Caucasian
arch1244,ARCHI,uˤ,North Caucasian
arch1244,ARCHI,w,North Caucasian
arch1244,ARCHI,z̪|z,North Caucasian
arch1244,ARCHI,z̪ʷ|zʷ,North Caucasian
arch1244,ARCHI,ʒ,North Caucasian
arch1244,ARCHI,ʒʷ,North Caucasian
arch1244,ARCHI,ʔ,North Caucasian
arch1244,ARCHI,ʕ,North Caucasian
arch1244,ARCHI,χ,North Caucasian
arch1244,ARCHI,χː,North Caucasian
arch1244,ARCHI,χʷ,North Caucasian
arch1244,ARCHI,χʷː,North Caucasian
arch1244,ARCHI,χʷˤ,North Caucasian
arch1244,ARCHI,χʷˤː,North Caucasian
arch1244,ARCHI,χˤ,North Caucasian
arch1244,ARCHI,χˤː,North Caucasian
arab1268,ARABELA,a,Zaparoan
arab1268,ARABELA,ai,Zaparoan
arab1268,ARABELA,au,Zaparoan
arab1268,ARABELA,e̞,Zaparoan
arab1268,ARABELA,h,Zaparoan
arab1268,ARABELA,i,Zaparoan
arab1268,ARABELA,j,Zaparoan
arab1268,ARABELA,k,Zaparoan
arab1268,ARABELA,m,Zaparoan
arab1268,ARABELA,n̪|n,Zaparoan
arab1268,ARABELA,o̞,Zaparoan
arab1268,ARABELA,p,Zaparoan
arab1268,ARABELA,r̪|r,Zaparoan
arab1268,ARABELA,s̪|s,Zaparoan
arab1268,ARABELA,ʃ,Zaparoan
arab1268,ARABELA,t̪|t,Zaparoan
arab1268,ARABELA,u,Zaparoan
arab1268,ARABELA,w,Zaparoan
mapu1245,ARAUCANIAN,a,Mapudungu
mapu1245,ARAUCANIAN,ɛ,Mapudungu
mapu1245,ARAUCANIAN,i,Mapudungu
mapu1245,ARAUCANIAN,j,Mapudungu
mapu1245,ARAUCANIAN,k,Mapudungu
mapu1245,ARAUCANIAN,l,Mapudungu
mapu1245,ARAUCANIAN,l̪,Mapudungu
mapu1245,ARAUCANIAN,ʎ,Mapudungu
mapu1245,ARAUCANIAN,m,Mapudungu
mapu1245,ARAUCANIAN,n,Mapudungu
mapu1245,ARAUCANIAN,n̪,Mapudungu
mapu1245,ARAUCANIAN,ɲ,Mapudungu
mapu1245,ARAUCANIAN,ŋ,Mapudungu
mapu1245,ARAUCANIAN,ɔ,Mapudungu
mapu1245,ARAUCANIAN,p,Mapudungu
mapu1245,ARAUCANIAN,ɸ,Mapudungu
mapu1245,ARAUCANIAN,s,Mapudungu
mapu1245,ARAUCANIAN,t,Mapudungu
mapu1245,ARAUCANIAN,t̪,Mapudungu
mapu1245,ARAUCANIAN,t̠ʃ,Mapudungu
mapu1245,ARAUCANIAN,ʈʂ͇,Mapudungu
mapu1245,ARAUCANIAN,u,Mapudungu
mapu1245,ARAUCANIAN,ɯ,Mapudungu
mapu1245,ARAUCANIAN,w,Mapudungu
mapu1245,ARAUCANIAN,ʐ͇,Mapudungu
mapu1245,ARAUCANIAN,θ,Mapudungu
egyp1253,ARABIC,a,Afro-Asiatic
egyp1253,ARABIC,æː,Afro-Asiatic
egyp1253,ARABIC,b,Afro-Asiatic
egyp1253,ARABIC,d̪,Afro-Asiatic
egyp1253,ARABIC,d̠ʒ,Afro-Asiatic
egyp1253,ARABIC,d̪ˤ,Afro-Asiatic
egyp1253,ARABIC,eː,Afro-Asiatic
egyp1253,ARABIC,f,Afro-Asiatic
egyp1253,ARABIC,ɡ,Afro-Asiatic
egyp1253,ARABIC,h,Afro-Asiatic
egyp1253,ARABIC,ħ,Afro-Asiatic
egyp1253,ARABIC,iː,Afro-Asiatic
egyp1253,ARABIC,ɪ,Afro-Asiatic
egyp1253,ARABIC,j,Afro-Asiatic
egyp1253,ARABIC,k,Afro-Asiatic
egyp1253,ARABIC,l̪,Afro-Asiatic
egyp1253,ARABIC,m,Afro-Asiatic
egyp1253,ARABIC,n̪,Afro-Asiatic
egyp1253,ARABIC,oː,Afro-Asiatic
egyp1253,ARABIC,q,Afro-Asiatic
egyp1253,ARABIC,r,Afro-Asiatic
egyp1253,ARABIC,ʁ,Afro-Asiatic
egyp1253,ARABIC,s̪,Afro-Asiatic
egyp1253,ARABIC,s̪ˤ,Afro-Asiatic
egyp1253,ARABIC,ʃ,Afro-Asiatic
egyp1253,ARABIC,t̪,Afro-Asiatic
egyp1253,ARABIC,t̪ˤ,Afro-Asiatic
egyp1253,ARABIC,uː,Afro-Asiatic
egyp1253,ARABIC,ʊ,Afro-Asiatic
egyp1253,ARABIC,w,Afro-Asiatic
egyp1253,ARABIC,z̪,Afro-Asiatic
egyp1253,ARABIC,z̪ˤ,Afro-Asiatic
egyp1253,ARABIC,ʔ,Afro-Asiatic
egyp1253,ARABIC,ʕ,Afro-Asiatic
egyp1253,ARABIC,χ,Afro-Asiatic
waor1240,AUCA,a,Language isolate
waor1240,AUCA,ã,Language isolate
waor1240,AUCA,æ,Language isolate
waor1240,AUCA,æ̃,Language isolate
waor1240,AUCA,b,Language isolate
waor1240,AUCA,d,Language isolate
waor1240,AUCA,e̞,Language isolate
waor1240,AUCA,ẽ̞,Language isolate
waor1240,AUCA,ɡ,Language isolate
waor1240,AUCA,i,Language isolate
waor1240,AUCA,ĩ,Language isolate
waor1240,AUCA,k,Language isolate
waor1240,AUCA,m,Language isolate
waor1240,AUCA,n,Language isolate
waor1240,AUCA,ɲ,Language isolate
waor1240,AUCA,ŋ,Language isolate
waor1240,AUCA,o̞,Language isolate
waor1240,AUCA,õ̞,Language isolate
waor1240,AUCA,p,Language isolate
waor1240,AUCA,t,Language isolate
waor1240,AUCA,w,Language isolate
avar1256,AVAR,a,North Caucasian
avar1256,AVAR,b,North Caucasian
avar1256,AVAR,d̪|d,North Caucasian
avar1256,AVAR,e̞,North Caucasian
avar1256,AVAR,f,North Caucasian
avar1256,AVAR,ɡ,North Caucasian
avar1256,AVAR,h,North Caucasian
avar1256,AVAR,ħ,North Caucasian
avar1256,AVAR,i,North Caucasian
avar1256,AVAR,j,North Caucasian
avar1256,AVAR,kʰ,North Caucasian
avar1256,AVAR,kxː,North Caucasian
avar1256,AVAR,kxʼː,North Caucasian
avar1256,AVAR,kʼ,North Caucasian
avar1256,AVAR,l̪|l,North Caucasian
avar1256,AVAR,ɬ̪|ɬ,North Caucasian
avar1256,AVAR,ɬ̪ː|ɬː,North Caucasian
avar1256,AVAR,m,North Caucasian
avar1256,AVAR,n̪|n,North Caucasian
avar1256,AVAR,o̞,North Caucasian
avar1256,AVAR,pʰ,North Caucasian
avar1256,AVAR,pʼ,North Caucasian
avar1256,AVAR,qχː,North Caucasian
avar1256,AVAR,qχʼː,North Caucasian
avar1256,AVAR,R̪|R,North Caucasian
avar1256,AVAR,s̪|s,North Caucasian
avar1256,AVAR,s̪ː|sː,North Caucasian
avar1256,AVAR,ʃ,North Caucasian
avar1256,AVAR,ʃː,North Caucasian
avar1256,AVAR,t̪ʰ|tʰ,North Caucasian
avar1256,AVAR,t̪ɬ̪ː|tɬː,North Caucasian
avar1256,AVAR,t̪ɬ̪ʼː|tɬʼː,North Caucasian
avar1256,AVAR,t̪s̪ː|tsː,North Caucasian
avar1256,AVAR,t̪s̪ʰ|tsʰ,North Caucasian
avar1256,AVAR,t̪s̪ʼ|tsʼ,North Caucasian
avar1256,AVAR,t̪s̪ʼː|tsʼː,North Caucasian
avar1256,AVAR,t̠ʃː,North Caucasian
avar1256,AVAR,t̠ʃʰ,North Caucasian
avar1256,AVAR,t̠ʃʼ,North Caucasian
avar1256,AVAR,t̠ʃʼː,North Caucasian
avar1256,AVAR,t̪ʼ|tʼ,North Caucasian
avar1256,AVAR,u,North Caucasian
avar1256,AVAR,w,North Caucasian
avar1256,AVAR,xː,North Caucasian
avar1256,AVAR,z̪|z,North Caucasian
avar1256,AVAR,ʒ,North Caucasian
avar1256,AVAR,ʕ̝,North Caucasian
avar1256,AVAR,χ,North Caucasian
avar1256,AVAR,χː,North Caucasian
awng1244,AWIYA,a,Afro-Asiatic
awng1244,AWIYA,æ,Afro-Asiatic
awng1244,AWIYA,b,Afro-Asiatic
awng1244,AWIYA,d̪z̪|dz,Afro-Asiatic
awng1244,AWIYA,d̠ʒ,Afro-Asiatic
awng1244,AWIYA,ɖ,Afro-Asiatic
awng1244,AWIYA,e̞,Afro-Asiatic
awng1244,AWIYA,f,Afro-Asiatic
awng1244,AWIYA,ɡ,Afro-Asiatic
awng1244,AWIYA,ɡʷ,Afro-Asiatic
awng1244,AWIYA,ɢ,Afro-Asiatic
awng1244,AWIYA,ɢʷ,Afro-Asiatic
awng1244,AWIYA,i,Afro-Asiatic
awng1244,AWIYA,ɨ,Afro-Asiatic
awng1244,AWIYA,j,Afro-Asiatic
awng1244,AWIYA,k,Afro-Asiatic
awng1244,AWIYA,kʷ,Afro-Asiatic
awng1244,AWIYA,l̪|l,Afro-Asiatic
awng1244,AWIYA,m,Afro-Asiatic
awng1244,AWIYA,n̪|n,Afro-Asiatic
awng1244,AWIYA,ŋ,Afro-Asiatic
awng1244,AWIYA,ŋʷ,Afro-Asiatic
awng1244,AWIYA,o̞,Afro-Asiatic
awng1244,AWIYA,p,Afro-Asiatic
awng1244,AWIYA,q,Afro-Asiatic
awng1244,AWIYA,qʷ,Afro-Asiatic
awng1244,AWIYA,ɾ̪|ɾ,Afro-Asiatic
awng1244,AWIYA,s̪|s,Afro-Asiatic
awng1244,AWIYA,ʃ,Afro-Asiatic
awng1244,AWIYA,t̪|t,Afro-Asiatic
awng1244,AWIYA,t̪s̪|ts,Afro-Asiatic
awng1244,AWIYA,t̠ʃ,Afro-Asiatic
awng1244,AWIYA,u,Afro-Asiatic
awng1244,AWIYA,w,Afro-Asiatic
awng1244,AWIYA,z̪|z,Afro-Asiatic
abip1241,ABIPON,a,Guaykuruan
abip1241,ABIPON,e̞,Guaykuruan
abip1241,ABIPON,ɣ,Guaykuruan
abip1241,ABIPON,h,Guaykuruan
abip1241,ABIPON,i,Guaykuruan
abip1241,ABIPON,ɨ,Guaykuruan
abip1241,ABIPON,j,Guaykuruan
abip1241,ABIPON,k,Guaykuruan
abip1241,ABIPON,l̪|l,Guaykuruan
abip1241,ABIPON,m,Guaykuruan
abip1241,ABIPON,n̪|n,Guaykuruan
abip1241,ABIPON,ɲ,Guaykuruan
abip1241,ABIPON,o̞,Guaykuruan
abip1241,ABIPON,p,Guaykuruan
abip1241,ABIPON,q,Guaykuruan
abip1241,ABIPON,R̪|R,Guaykuruan
abip1241,ABIPON,ʁ,Guaykuruan
abip1241,ABIPON,t̪|t,Guaykuruan
abip1241,ABIPON,t̠ʃ,Guaykuruan
abip1241,ABIPON,w,Guaykuruan
nort2697,AZERBAIJANI,a̟,Altaic
nort2697,AZERBAIJANI,ɑ,Altaic
nort2697,AZERBAIJANI,b,Altaic
nort2697,AZERBAIJANI,c,Altaic
nort2697,AZERBAIJANI,d̪,Altaic
nort2697,AZERBAIJANI,d̠ʒ,Altaic
nort2697,AZERBAIJANI,ɛ,Altaic
nort2697,AZERBAIJANI,ɤ̟,Altaic
nort2697,AZERBAIJANI,f,Altaic
nort2697,AZERBAIJANI,ɡ,Altaic
nort2697,AZERBAIJANI,ɣ,Altaic
nort2697,AZERBAIJANI,h,Altaic
nort2697,AZERBAIJANI,ɪ,Altaic
nort2697,AZERBAIJANI,j,Altaic
nort2697,AZERBAIJANI,ɟ,Altaic
nort2697,AZERBAIJANI,k,Altaic
nort2697,AZERBAIJANI,l̪|l,Altaic
nort2697,AZERBAIJANI,m,Altaic
nort2697,AZERBAIJANI,n̪,Altaic
nort2697,AZERBAIJANI,o,Altaic
nort2697,AZERBAIJANI,ø,Altaic
nort2697,AZERBAIJANI,p,Altaic
nort2697,AZERBAIJANI,ɾ,Altaic
nort2697,AZERBAIJANI,s,Altaic
nort2697,AZERBAIJANI,ʃ,Altaic
nort2697,AZERBAIJANI,t̪,Altaic
nort2697,AZERBAIJANI,t̠ʃ,Altaic
nort2697,AZERBAIJANI,ʊ,Altaic
nort2697,AZERBAIJANI,v,Altaic
nort2697,AZERBAIJANI,x,Altaic
nort2697,AZERBAIJANI,ʏ,Altaic
nort2697,AZERBAIJANI,z,Altaic
nort2697,AZERBAIJANI,ʒ,Altaic
bash1264,BASHKIR,æ,Altaic
bash1264,BASHKIR,ɑ,Altaic
bash1264,BASHKIR,b,Altaic
bash1264,BASHKIR,d,Altaic
bash1264,BASHKIR,ə,Altaic
bash1264,BASHKIR,ɛ,Altaic
bash1264,BASHKIR,ɤ̞,Altaic
bash1264,BASHKIR,f,Altaic
bash1264,BASHKIR,ɡ,Altaic
bash1264,BASHKIR,h,Altaic
bash1264,BASHKIR,i,Altaic
bash1264,BASHKIR,j,Altaic
bash1264,BASHKIR,k,Altaic
bash1264,BASHKIR,l,Altaic
bash1264,BASHKIR,m,Altaic
bash1264,BASHKIR,n,Altaic
bash1264,BASHKIR,ŋ,Altaic
bash1264,BASHKIR,ø,Altaic
bash1264,BASHKIR,o̞,Altaic
bash1264,BASHKIR,ɔ,Altaic
bash1264,BASHKIR,p,Altaic
bash1264,BASHKIR,q,Altaic
bash1264,BASHKIR,r,Altaic
bash1264,BASHKIR,ʁ,Altaic
bash1264,BASHKIR,s,Altaic
bash1264,BASHKIR,ʃ,Altaic
bash1264,BASHKIR,t,Altaic
bash1264,BASHKIR,ts,Altaic
bash1264,BASHKIR,t̠ʃ,Altaic
bash1264,BASHKIR,ʊ,Altaic
bash1264,BASHKIR,v,Altaic
bash1264,BASHKIR,w,Altaic
bash1264,BASHKIR,x,Altaic
bash1264,BASHKIR,y,Altaic
bash1264,BASHKIR,z,Altaic
bash1264,BASHKIR,ʒ,Altaic
bash1264,BASHKIR,ʔ,Altaic
bash1264,BASHKIR,θ,Altaic
bamb1269,BAMBARA,a,Niger-Congo
bamb1269,BAMBARA,ã,Niger-Congo
bamb1269,BAMBARA,b,Niger-Congo
bamb1269,BAMBARA,d,Niger-Congo
bamb1269,BAMBARA,d̠ʒ,Niger-Congo
bamb1269,BAMBARA,ᴅ,Niger-Congo
bamb1269,BAMBARA,e,Niger-Congo
bamb1269,BAMBARA,ẽ,Niger-Congo
bamb1269,BAMBARA,ɛ,Niger-Congo
bamb1269,BAMBARA,ɛ̃,Niger-Congo
bamb1269,BAMBARA,f,Niger-Congo
bamb1269,BAMBARA,ɡ,Niger-Congo
bamb1269,BAMBARA,h,Niger-Congo
bamb1269,BAMBARA,i,Niger-Congo
bamb1269,BAMBARA,ĩ,Niger-Congo
bamb1269,BAMBARA,j,Niger-Congo
bamb1269,BAMBARA,k,Niger-Congo
bamb1269,BAMBARA,l,Niger-Congo
bamb1269,BAMBARA,m,Niger-Congo
bamb1269,BAMBARA,n,Niger-Congo
bamb1269,BAMBARA,ɲ,Niger-Congo
bamb1269,BAMBARA,ŋ,Niger-Congo
bamb1269,BAMBARA,o,Niger-Congo
bamb1269,BAMBARA,õ,Niger-Congo
bamb1269,BAMBARA,ɔ,Niger-Congo
bamb1269,BAMBARA,ɔ̃,Niger-Congo
bamb1269,BAMBARA,p,Niger-Congo
bamb1269,BAMBARA,s,Niger-Congo
bamb1269,BAMBARA,ʃ,Niger-Congo
bamb1269,BAMBARA,t,Niger-Congo
bamb1269,BAMBARA,t̠ʃ,Niger-Congo
bamb1269,BAMBARA,u,Niger-Congo
bamb1269,BAMBARA,ũ,Niger-Congo
bamb1269,BAMBARA,w,Niger-Congo
bamb1269,BAMBARA,z,Niger-Congo
waim1255,BARASANO,a,Tucanoan
waim1255,BARASANO,ã,Tucanoan
waim1255,BARASANO,b,Tucanoan
waim1255,BARASANO,d,Tucanoan
waim1255,BARASANO,e̞,Tucanoan
waim1255,BARASANO,ẽ̞,Tucanoan
waim1255,BARASANO,ɡ,Tucanoan
waim1255,BARASANO,h,Tucanoan
waim1255,BARASANO,i,Tucanoan
waim1255,BARASANO,ĩ,Tucanoan
waim1255,BARASANO,ɨ,Tucanoan
waim1255,BARASANO,ɨ̃,Tucanoan
waim1255,BARASANO,j,Tucanoan
waim1255,BARASANO,k,Tucanoan
waim1255,BARASANO,o,Tucanoan
waim1255,BARASANO,õ,Tucanoan
waim1255,BARASANO,p,Tucanoan
waim1255,BARASANO,ɾ,Tucanoan
waim1255,BARASANO,s,Tucanoan
waim1255,BARASANO,t,Tucanoan
waim1255,BARASANO,u,Tucanoan
waim1255,BARASANO,ũ,Tucanoan
waim1255,BARASANO,w,Tucanoan
baat1238,BARIBA,a,Niger-Congo
baat1238,BARIBA,ã,Niger-Congo
baat1238,BARIBA,b,Niger-Congo
baat1238,BARIBA,d,Niger-Congo
baat1238,BARIBA,e,Niger-Congo
baat1238,BARIBA,ɛ,Niger-Congo
baat1238,BARIBA,ɛ̃,Niger-Congo
baat1238,BARIBA,f,Niger-Congo
baat1238,BARIBA,ɡ,Niger-Congo
baat1238,BARIBA,ɡb,Niger-Congo
baat1238,BARIBA,h,Niger-Congo
baat1238,BARIBA,i,Niger-Congo
baat1238,BARIBA,ĩ,Niger-Congo
baat1238,BARIBA,j,Niger-Congo
baat1238,BARIBA,k,Niger-Congo
baat1238,BARIBA,kp,Niger-Congo
baat1238,BARIBA,l,Niger-Congo
